NOME_UNIDADE,NOME_DISCIPLINA,COD_TURMA,ITEM_TABELA,HR_INICIO,COD_DISCIPLINA,DIA_SEMANA,HR_FIM,TIPO_AULA,PERIODO_ITEM,ANO,DIA_SEMANA_ITEM,COD_ESTRUTURADO,CH_TOTAL,CREDITOS,PERIODO,COD_CURSO,NOME_SALA,DT_INICIO_PERIODO,DT_FIM_PERIODO,ID_TURMA,ESCOPO_ITEM,VAGAS_OCUPADAS,VAGAS_OFERECIDAS,VAGAS_AUMENTADAS,SITUACAO
Coord. Acadêmica do Instituto de Computação,ALGORITMOS E ESTRUTURAS DE DADOS  I,03,2,10:00:00,IEC012,Segunda-feira,12:00:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,90,5, 2° Semestre,FT05,,08/09/2015,18/01/2016,124424,1,22,22,0,Matrícula
Coord. Acadêmica do Instituto de Computação,ALGORITMOS E ESTRUTURAS DE DADOS  I,03,4,10:00:00,IEC012,Quarta-feira,12:00:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,90,5, 2° Semestre,FT05,,08/09/2015,18/01/2016,124424,1,22,22,0,Matrícula
Coord. Acadêmica do Instituto de Computação,ALGORITMOS E ESTRUTURAS DE DADOS  I,03,6,10:00:00,IEC012,Sexta-feira,12:00:00,Prática,202,2015,6,1.70.01.00.00.00.00.00,90,5, 2° Semestre,FT05,,08/09/2015,18/01/2016,124424,1,22,22,0,Matrícula
Coord. Acadêmica do Instituto de Computação,ALGORITMOS E ESTRUTURAS DE DADOS  I,04,2,10:00:00,IEC012,Segunda-feira,12:00:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,90,5, 2° Semestre,FT05,,08/09/2015,18/01/2016,124423,1,21,22,0,Matrícula
Coord. Acadêmica do Instituto de Computação,ALGORITMOS E ESTRUTURAS DE DADOS  I,04,4,10:00:00,IEC012,Quarta-feira,12:00:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,90,5, 2° Semestre,FT05,,08/09/2015,18/01/2016,124423,1,21,22,0,Matrícula
Coord. Acadêmica do Instituto de Computação,ALGORITMOS E ESTRUTURAS DE DADOS  I,04,6,10:00:00,IEC012,Sexta-feira,12:00:00,Teórica,202,2015,6,1.70.01.00.00.00.00.00,90,5, 2° Semestre,FT05,,08/09/2015,18/01/2016,124423,1,21,22,0,Matrícula
Coord. Acadêmica do Instituto de Computação,ALGORITMOS E ESTRUTURAS DE  DADOS II,03,3,14:00:00,IEC013,Terça-feira,16:00:00,Teórica,202,2015,3,1.70.01.00.00.00.00.00,90,5, 2° Semestre,FT05,,08/09/2015,18/01/2016,128610,1,8,8,0,Matrícula
Coord. Acadêmica do Instituto de Computação,ALGORITMOS E ESTRUTURAS DE  DADOS II,03,5,14:00:00,IEC013,Quinta-feira,16:00:00,Teórica,202,2015,5,1.70.01.00.00.00.00.00,90,5, 2° Semestre,FT05,,08/09/2015,18/01/2016,128610,1,8,8,0,Matrícula
Coord. Acadêmica do Instituto de Computação,ALGORITMOS E ESTRUTURAS DE  DADOS II,03,6,14:00:00,IEC013,Sexta-feira,16:00:00,Prática,202,2015,6,1.70.01.00.00.00.00.00,90,5, 2° Semestre,FT05,,08/09/2015,18/01/2016,128610,1,8,8,0,Matrícula
Coord. Acadêmica do Instituto de Computação,MODELAGEM  E  PROJETO  DE  SISTEMAS,CB02,2,10:00:00,IEC016,Segunda-feira,11:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,105,6, 2° Semestre,IE08,ICE - TÉRREO - BL. 6 SALA DE AULA 102,08/09/2015,18/01/2016,122752,1,0,10,0,Matrícula
Coord. Acadêmica do Instituto de Computação,MODELAGEM  E  PROJETO  DE  SISTEMAS,CB02,4,10:00:00,IEC016,Quarta-feira,11:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,105,6, 2° Semestre,IE08,ICE - TÉRREO - BL. 6 SALA DE AULA 102,08/09/2015,18/01/2016,122752,1,0,10,0,Matrícula
Coord. Acadêmica do Instituto de Computação,MODELAGEM  E  PROJETO  DE  SISTEMAS,CB02,6,10:00:00,IEC016,Sexta-feira,11:00:00,Teórica,202,2015,6,1.70.01.00.00.00.00.00,105,6, 2° Semestre,IE08,ICE - TÉRREO - BL. 6 SALA DE AULA 102,08/09/2015,18/01/2016,122752,1,0,10,0,Matrícula
Coord. Acadêmica do Instituto de Computação,MODELAGEM  E  PROJETO  DE  SISTEMAS,CB02,6,11:00:00,IEC016,Sexta-feira,12:50:00,Prática,202,2015,6,1.70.01.00.00.00.00.00,105,6, 2° Semestre,IE08,ICE - TÉRREO - BL. 6 SALA DE AULA 102,08/09/2015,18/01/2016,122752,1,0,10,0,Matrícula
Coord. Acadêmica do Instituto de Computação,PROJETO  FINAL  II,CB01,,,IEC019,,,,202,2015,,1.70.01.00.00.00.00.00,150,5, 2° Semestre,IE08,,,,122759,1,2,30,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INFORMÁTICA APLICADA A CIÊNCIAS AGRÁRIAS,01,4,08:00:00,IEC026,Quarta-feira,09:50:00,Prática,202,2015,4,1.70.01.00.00.00.00.00,60,3, 2° Semestre,FG03,,08/09/2015,18/01/2016,123876,3,47,46,2,Matrícula
Coord. Acadêmica do Instituto de Computação,INFORMÁTICA APLICADA A CIÊNCIAS AGRÁRIAS,01,6,08:00:00,IEC026,Sexta-feira,09:50:00,Teórica,202,2015,6,1.70.01.00.00.00.00.00,60,3, 2° Semestre,FG03,,08/09/2015,18/01/2016,123876,3,47,46,2,Matrícula
Coord. Acadêmica do Instituto de Computação,COMPILADORES,CB02,3,13:00:00,IEC028,Terça-feira,15:40:00,Teórica,202,2015,3,1.70.01.00.00.00.00.00,75,4, 2° Semestre,IE08,ICE - 2º ANDAR - BL. 6  SALA DE AULA 304,08/09/2015,18/01/2016,122753,1,1,10,0,Matrícula
Coord. Acadêmica do Instituto de Computação,COMPILADORES,CB02,5,14:00:00,IEC028,Quinta-feira,15:50:00,Prática,202,2015,5,1.70.01.00.00.00.00.00,75,4, 2° Semestre,IE08,ICE - 2º ANDAR - BL. 6  SALA DE AULA 304,08/09/2015,18/01/2016,122753,1,1,10,0,Matrícula
Coord. Acadêmica do Instituto de Computação,GERAÇÃO E USO DE BANCO DE DADOS,EB01,3,18:00:00,IEC048,Terça-feira,19:50:00,,202,2015,3,1.70.01.00.00.00.00.00,45,3, 2° Semestre,IE01,,08/09/2015,18/01/2016,123370,1,45,50,0,Matrícula
Coord. Acadêmica do Instituto de Computação,GERAÇÃO E USO DE BANCO DE DADOS,EB01,5,18:00:00,IEC048,Quinta-feira,19:00:00,,202,2015,5,1.70.01.00.00.00.00.00,45,3, 2° Semestre,IE01,,08/09/2015,18/01/2016,123370,1,45,50,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,FL01,2,08:00:00,IEC081,Segunda-feira,09:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE13,,08/09/2015,18/01/2016,128403,1,21,21,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,FL01,4,08:00:00,IEC081,Quarta-feira,09:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE13,,08/09/2015,18/01/2016,128403,1,21,21,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,FL11,2,20:00:00,IEC081,Segunda-feira,21:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE10,,08/09/2015,18/01/2016,124230,3,28,40,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,FL11,4,20:00:00,IEC081,Quarta-feira,21:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE10,,08/09/2015,18/01/2016,124230,3,28,40,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,FL501,2,08:00:00,IEC081,Segunda-feira,09:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE13,,08/09/2015,18/01/2016,128679,3,14,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,FL501,4,08:00:00,IEC081,Quarta-feira,09:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE13,,08/09/2015,18/01/2016,128679,3,14,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,FL511,2,20:00:00,IEC081,Segunda-feira,21:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE10,,08/09/2015,18/01/2016,128680,3,0,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,FL511,4,20:00:00,IEC081,Quarta-feira,21:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE10,,08/09/2015,18/01/2016,128680,3,0,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,01,2,08:00:00,IEC081,Segunda-feira,09:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE03,FES - SALA DE AULA SA-34,08/09/2015,18/01/2016,129226,1,0,1,,Ajuste Hor.
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,01A,2,10:00:00,IEC081,Segunda-feira,12:00:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,FT02-ET,,08/09/2015,18/01/2016,124350,1,20,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,01A,4,10:00:00,IEC081,Quarta-feira,12:00:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,FT02-ET,,08/09/2015,18/01/2016,124350,1,20,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,01B,2,10:00:00,IEC081,Segunda-feira,12:00:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,FT02-T,,08/09/2015,18/01/2016,124386,1,20,22,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,01B,4,10:00:00,IEC081,Quarta-feira,12:00:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,FT02-T,,08/09/2015,18/01/2016,124386,1,20,22,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,01C,2,10:00:00,IEC081,Segunda-feira,11:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,FT02-E,,08/09/2015,18/01/2016,124304,1,14,25,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,01C,4,10:00:00,IEC081,Quarta-feira,11:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,FT02-E,,08/09/2015,18/01/2016,124304,1,14,25,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,02,2,10:00:00,IEC081,Segunda-feira,12:40:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE03,,08/09/2015,18/01/2016,129227,1,0,0,,Análise
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,03,2,09:00:00,IEC081,Segunda-feira,10:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE03,,08/09/2015,18/01/2016,129234,1,0,0,,Análise
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,04,,,IEC081,,,,202,2015,,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE03,,,,129240,1,0,0,,Solicitada
Coord. Acadêmica do Instituto de Computação,CALCULO NUMÉRICO,FB01,2,16:00:00,IEC082,Segunda-feira,17:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE14,,08/09/2015,18/01/2016,124215,3,5,30,0,Matrícula
Coord. Acadêmica do Instituto de Computação,CALCULO NUMÉRICO,FB01,4,16:00:00,IEC082,Quarta-feira,17:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE14,,08/09/2015,18/01/2016,124215,3,5,30,0,Matrícula
Coord. Acadêmica do Instituto de Computação,CALCULO NUMÉRICO,FB501,2,16:00:00,IEC082,Segunda-feira,17:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE14,,08/09/2015,18/01/2016,128648,3,1,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,CALCULO NUMÉRICO,FB501,4,16:00:00,IEC082,Quarta-feira,17:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE14,,08/09/2015,18/01/2016,128648,3,1,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,CALCULO NUMÉRICO,MB01,3,10:00:00,IEC082,Terça-feira,11:50:00,Teórica,202,2015,3,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE03-B,,08/09/2015,18/01/2016,123927,3,5,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,CALCULO NUMÉRICO,MB01,5,10:00:00,IEC082,Quinta-feira,11:50:00,Teórica,202,2015,5,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE03-B,,08/09/2015,18/01/2016,123927,3,5,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,CALCULO NUMÉRICO,MB02,3,10:00:00,IEC082,Terça-feira,11:50:00,Teórica,202,2015,3,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE03-B,,08/09/2015,18/01/2016,128728,1,1,5,0,Matrícula
Coord. Acadêmica do Instituto de Computação,CALCULO NUMÉRICO,MB02,5,10:00:00,IEC082,Quinta-feira,11:50:00,Teórica,202,2015,5,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE03-B,,08/09/2015,18/01/2016,128728,1,1,5,0,Matrícula
Coord. Acadêmica do Instituto de Computação,CALCULO NUMÉRICO,ML01,3,10:00:00,IEC082,Terça-feira,11:50:00,Teórica,202,2015,3,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE03-L,,08/09/2015,18/01/2016,123585,3,7,30,0,Matrícula
Coord. Acadêmica do Instituto de Computação,CALCULO NUMÉRICO,ML01,5,10:00:00,IEC082,Quinta-feira,11:50:00,Teórica,202,2015,5,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE03-L,,08/09/2015,18/01/2016,123585,3,7,30,0,Matrícula
Coord. Acadêmica do Instituto de Computação,CALCULO NUMÉRICO,ML11,2,18:00:00,IEC082,Segunda-feira,19:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE07,,08/09/2015,18/01/2016,123905,3,9,60,0,Matrícula
Coord. Acadêmica do Instituto de Computação,CALCULO NUMÉRICO,ML11,4,18:00:00,IEC082,Quarta-feira,19:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE07,,08/09/2015,18/01/2016,123905,3,9,60,0,Matrícula
Coord. Acadêmica do Instituto de Computação,CALCULO NUMÉRICO,01,3,10:00:00,IEC082,Terça-feira,12:00:00,Teórica,202,2015,3,1.70.01.00.00.00.00.00,60,4, 2° Semestre,FT09,,08/09/2015,18/01/2016,123634,1,46,46,1,Matrícula
Coord. Acadêmica do Instituto de Computação,CALCULO NUMÉRICO,01,5,10:00:00,IEC082,Quinta-feira,12:00:00,Teórica,202,2015,5,1.70.01.00.00.00.00.00,60,4, 2° Semestre,FT09,,08/09/2015,18/01/2016,123634,1,46,46,1,Matrícula
Coord. Acadêmica do Instituto de Computação,CALCULO NUMÉRICO,10,4,10:00:00,IEC082,Quarta-feira,11:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,FT01,,08/09/2015,18/01/2016,123750,3,60,60,0,Matrícula
Coord. Acadêmica do Instituto de Computação,CALCULO NUMÉRICO,10,6,10:00:00,IEC082,Sexta-feira,11:50:00,Teórica,202,2015,6,1.70.01.00.00.00.00.00,60,4, 2° Semestre,FT01,,08/09/2015,18/01/2016,123750,3,60,60,0,Matrícula
Coord. Acadêmica do Instituto de Computação,CALCULO NUMÉRICO,235,,,IEC082,,,,202,2015,,1.70.01.00.00.00.00.00,60,4, 2° Semestre,PA235,,,,122506,1,22,60,0,Lanc.Notas
Coord. Acadêmica do Instituto de Computação,LINGUAGENS FORMAIS E AUTOMATA,02,2,10:00:00,IEC087,Segunda-feira,12:00:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,FT05,,08/09/2015,18/01/2016,124428,1,28,40,0,Matrícula
Coord. Acadêmica do Instituto de Computação,LINGUAGENS FORMAIS E AUTOMATA,02,4,10:00:00,IEC087,Quarta-feira,12:00:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,FT05,,08/09/2015,18/01/2016,124428,1,28,40,0,Matrícula
Coord. Acadêmica do Instituto de Computação,ARQUITETURA DE COMPUTADORES,CB02,3,08:00:00,IEC089,Terça-feira,09:50:00,Teórica,202,2015,3,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,ICE - 2º ANDAR - BL. 6  SALA DE AULA 306,08/09/2015,18/01/2016,122757,1,1,10,0,Matrícula
Coord. Acadêmica do Instituto de Computação,ARQUITETURA DE COMPUTADORES,CB02,5,08:00:00,IEC089,Quinta-feira,09:50:00,Teórica,202,2015,5,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,ICE - 2º ANDAR - BL. 6  SALA DE AULA 306,08/09/2015,18/01/2016,122757,1,1,10,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTELIGENCIA ARTIFICIAL E EDUCACAO,CB01,2,16:00:00,IEC092,Segunda-feira,17:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,,08/09/2015,18/01/2016,129118,3,1,1,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTELIGENCIA ARTIFICIAL E EDUCACAO,CB01,4,16:00:00,IEC092,Quarta-feira,17:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,,08/09/2015,18/01/2016,129118,3,1,1,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INFORMÁTICA INSTRUMENTAL,05,2,08:00:00,IEC111,Segunda-feira,09:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,3, 2° Semestre,IH01,,08/09/2015,18/01/2016,123938,1,56,56,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INFORMÁTICA INSTRUMENTAL,05,5,08:00:00,IEC111,Quinta-feira,09:50:00,Teórica,202,2015,5,1.70.01.00.00.00.00.00,60,3, 2° Semestre,IH01,,08/09/2015,18/01/2016,123938,1,56,56,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INFORMÁTICA INSTRUMENTAL,6,6,18:00:00,IEC111,Sexta-feira,21:30:00,Teórica,202,2015,6,1.70.01.00.00.00.00.00,60,3, 2° Semestre,IH25,,08/09/2015,18/01/2016,123947,3,45,60,0,Matrícula
Coord. Acadêmica do Instituto de Computação,BANCO DE DADOS I,CB02,2,07:00:00,IEC681,Segunda-feira,09:40:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,75,4, 2° Semestre,IE08,ICE - 1º ANDAR-BL. 6 SALA DE AULA 204,08/09/2015,18/01/2016,122746,1,2,10,0,Matrícula
Coord. Acadêmica do Instituto de Computação,BANCO DE DADOS I,CB02,4,08:00:00,IEC681,Quarta-feira,09:50:00,Prática,202,2015,4,1.70.01.00.00.00.00.00,75,4, 2° Semestre,IE08,ICE - 1º ANDAR-BL. 6 SALA DE AULA 204,08/09/2015,18/01/2016,122746,1,2,10,0,Matrícula
Coord. Acadêmica do Instituto de Computação,PROJETO FINAL,CB01,,,IEC782,,,,202,2015,,1.70.01.00.00.00.00.00,150,5, 2° Semestre,IE08,,,,122760,1,2,30,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INFORMATICA APLICADA A ECONOMIA,01,2,18:00:00,IEC905,Segunda-feira,19:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,FA06,,08/09/2015,18/01/2016,126952,1,20,60,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INFORMATICA APLICADA A ECONOMIA,01,4,18:00:00,IEC905,Quarta-feira,19:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,FA06,,08/09/2015,18/01/2016,126952,1,20,60,0,Matrícula
